vendor;nomor_kontainer;size;group;tanggal_awal;tanggal_akhir;periode;masa;tarif;dpp;dpp_nilai_lain;ppn;pph;grand_total;status;computed_periode
ZONA;OOLU1711021;20;TK125040000040;22/04/2025;09/07/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1711021;20;TK125040000040;22/04/2025;09/07/2025;3;22 juni 2025 - 9 juli 2025;Harian;405396;371613;44594;8108;441882;;3
ZONA;OOLU1629952;20;TK125040000040;22/04/2025;13/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1629952;20;TK125040000040;22/04/2025;13/06/2025;2;22 mei 2025 - 13 juni 2025;Harian;518006;474839;56981;10360;564627;;2
ZONA;OOLU1163740;20;TK125040000040;22/04/2025;07/07/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1163740;20;TK125040000040;22/04/2025;07/07/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1163740;20;TK125040000040;22/04/2025;07/07/2025;3;22 juni 2025 - 7 juli 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;IPXU3338970;20;TK125040000040;22/04/2025;01/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;IPXU3338970;20;TK125040000040;22/04/2025;01/06/2025;2;22 mei 2025 - 1 juni 2025;Harian;247742;227097;27252;4955;270039;;2
ZONA;TGHU3688928;20;TK125040000040;22/04/2025;21/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TGHU3688928;20;TK125040000040;22/04/2025;21/06/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1612414;20;TK125040000040;22/04/2025;05/07/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1612414;20;TK125040000040;22/04/2025;05/07/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1612414;20;TK125040000040;22/04/2025;05/07/2025;3;22 juni 2025 - 5 juli 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;OOLU1489022;20;TK125040000040;22/04/2025;17/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1489022;20;TK125040000040;22/04/2025;17/06/2025;2;22 mei 2025 - 17 juni 2025;Harian;608094;557420;66890;12162;662822;;2
ZONA;SEGU1414719;20;TK125040000040;22/04/2025;04/07/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;SEGU1414719;20;TK125040000040;22/04/2025;04/07/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;SEGU1414719;20;TK125040000040;22/04/2025;04/07/2025;3;22 juni 2025 - 4 juli 2025;Harian;292786;268387;32206;5856;319137;;3
ZONA;TGHU3117301;20;TK125040000040;22/04/2025;07/09/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3117301;20;TK125040000040;22/04/2025;07/09/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3117301;20;TK125040000040;22/04/2025;07/09/2025;3;22 juni 2025 - 21 juli 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3117301;20;TK125040000040;22/04/2025;07/09/2025;4;22 juli 2025 - 21 agustus 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3117301;20;TK125040000040;22/04/2025;07/09/2025;5;22 agustus 2025 - 7 september 2025;Harian;382874;350968;42116;7657;417333;;5
ZONA;EISU3999218;20;TK125040000040;22/04/2025;31/05/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;EISU3999218;20;TK125040000040;22/04/2025;31/05/2025;2;22 mei 2025 - 31 mei 2025;Harian;225220;206452;24774;4504;245490;;2
ZONA;XINU1520013;20;TK125040000040;22/04/2025;31/05/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;XINU1520013;20;TK125040000040;22/04/2025;31/05/2025;2;22 mei 2025 - 31 mei 2025;Harian;225220;206452;24774;4504;245490;;2
ZONA;GLDU9708500;20;TK125040000040;22/04/2025;31/05/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;GLDU9708500;20;TK125040000040;22/04/2025;31/05/2025;2;22 mei 2025 - 31 mei 2025;Harian;225220;206452;24774;4504;245490;;2
ZONA;CAIU2744385;20;TK125040000040;22/04/2025;16/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CAIU2744385;20;TK125040000040;22/04/2025;16/06/2025;2;22 mei 2025 - 16 juni 2025;Harian;585572;536774;64413;11711;638273;;2
ZONA;OOLU1576493;20;TK125040000040;22/04/2025;17/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1576493;20;TK125040000040;22/04/2025;17/06/2025;2;22 mei 2025 - 17 juni 2025;Harian;608094;557420;66890;12162;662822;;2
ZONA;TAHU9033273;20;TK125040000040;22/04/2025;01/07/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TAHU9033273;20;TK125040000040;22/04/2025;01/07/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TAHU9033273;20;TK125040000040;22/04/2025;01/07/2025;3;22 juni 2025 - 1 juli 2025;Harian;225220;206452;24774;4504;245490;;3
ZONA;TEMU2733511;20;TK125040000040;22/04/2025;05/07/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2733511;20;TK125040000040;22/04/2025;05/07/2025;2;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2733511;20;TK125040000040;22/04/2025;05/07/2025;3;22 juni 2025 - 5 juli 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;TEMU5086018;20;TK125040000041;23/04/2025;04/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TEMU5086018;20;TK125040000041;23/04/2025;04/06/2025;2;23 mei 2025 - 4 juni 2025;Harian;292786;268387;32206;5856;319137;;2
ZONA;TRLU8986930;20;TK125040000041;23/04/2025;30/05/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TRLU8986930;20;TK125040000041;23/04/2025;30/05/2025;2;23 mei 2025 - 30 mei 2025;Harian;180176;165161;19819;3604;196392;;2
ZONA;WHLU0273177;20;TK125040000041;23/04/2025;09/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0273177;20;TK125040000041;23/04/2025;09/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0273177;20;TK125040000041;23/04/2025;09/07/2025;3;23 juni 2025 - 9 juli 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;WHLU0249308;20;TK125040000041;23/04/2025;21/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;WHLU0249308;20;TK125040000041;23/04/2025;21/06/2025;2;23 mei 2025 - 21 juni 2025;Harian;675660;619355;74323;13513;736469;;2
ZONA;TGHU0387181;20;TK125040000041;23/04/2025;18/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TGHU0387181;20;TK125040000041;23/04/2025;18/06/2025;2;23 mei 2025 - 18 juni 2025;Harian;608094;557420;66890;12162;662822;;2
ZONA;HCIU2104496;20;TK125040000041;23/04/2025;13/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;HCIU2104496;20;TK125040000041;23/04/2025;13/06/2025;2;23 mei 2025 - 13 juni 2025;Harian;495484;454194;54503;9910;540078;;2
ZONA;GESU1415053;20;TK125040000041;23/04/2025;31/05/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;GESU1415053;20;TK125040000041;23/04/2025;31/05/2025;2;23 mei 2025 - 31 mei 2025;Harian;202698;185806;22297;4054;220941;;2
ZONA;GESU1426103;20;TK125040000041;23/04/2025;31/05/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;GESU1426103;20;TK125040000041;23/04/2025;31/05/2025;2;23 mei 2025 - 31 mei 2025;Harian;202698;185806;22297;4054;220941;;2
ZONA;TGHU3827108;20;TK125040000041;23/04/2025;17/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TGHU3827108;20;TK125040000041;23/04/2025;17/06/2025;2;23 mei 2025 - 17 juni 2025;Harian;585572;536774;64413;11711;638273;;2
ZONA;EMCU6006826;20;TK125040000041;23/04/2025;13/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;EMCU6006826;20;TK125040000041;23/04/2025;13/06/2025;2;23 mei 2025 - 13 juni 2025;Harian;495484;454194;54503;9910;540078;;2
ZONA;SEGU1410375;20;TK125040000041;23/04/2025;19/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;SEGU1410375;20;TK125040000041;23/04/2025;19/06/2025;2;23 mei 2025 - 19 juni 2025;Harian;630616;578065;69368;12612;687371;;2
ZONA;CLHU3602235;20;TK125040000041;23/04/2025;16/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CLHU3602235;20;TK125040000041;23/04/2025;16/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CLHU3602235;20;TK125040000041;23/04/2025;16/07/2025;3;23 juni 2025 - 16 juli 2025;Harian;540528;495484;59458;10811;589176;;3
ZONA;OOLU1539437;20;TK125040000041;23/04/2025;04/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1539437;20;TK125040000041;23/04/2025;04/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1539437;20;TK125040000041;23/04/2025;04/07/2025;3;23 juni 2025 - 4 juli 2025;Harian;270264;247742;29729;5405;294588;;3
ZONA;OOLU1412308;20;TK125040000041;23/04/2025;20/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1412308;20;TK125040000041;23/04/2025;20/06/2025;2;23 mei 2025 - 20 juni 2025;Harian;653138;598710;71845;13063;711920;;2
ZONA;OOLU1694351;20;TK125040000041;23/04/2025;21/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1694351;20;TK125040000041;23/04/2025;21/06/2025;2;23 mei 2025 - 21 juni 2025;Harian;675660;619355;74323;13513;736469;;2
ZONA;WHLU0201602;20;TK125040000041;23/04/2025;20/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0201602;20;TK125040000041;23/04/2025;20/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0201602;20;TK125040000041;23/04/2025;20/07/2025;3;23 juni 2025 - 20 juli 2025;Harian;630616;578065;69368;12612;687371;;3
ZONA;CXDU1285742;20;TK125040000041;23/04/2025;19/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CXDU1285742;20;TK125040000041;23/04/2025;19/06/2025;2;23 mei 2025 - 19 juni 2025;Harian;630616;578065;69368;12612;687371;;2
ZONA;CLHU3586854;20;TK125040000041;23/04/2025;17/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CLHU3586854;20;TK125040000041;23/04/2025;17/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CLHU3586854;20;TK125040000041;23/04/2025;17/07/2025;3;23 juni 2025 - 17 juli 2025;Harian;563050;516129;61936;11261;613724;;3
ZONA;CRXU1091493;20;TK125040000041;23/04/2025;17/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CRXU1091493;20;TK125040000041;23/04/2025;17/06/2025;2;23 mei 2025 - 17 juni 2025;Harian;585572;536774;64413;11711;638273;;2
ZONA;OOLU1453272;20;TK125040000041;23/04/2025;31/05/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1453272;20;TK125040000041;23/04/2025;31/05/2025;2;23 mei 2025 - 31 mei 2025;Harian;202698;185806;22297;4054;220941;;2
ZONA;DRYU2524550;20;TK125040000041;23/04/2025;21/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;DRYU2524550;20;TK125040000041;23/04/2025;21/06/2025;2;23 mei 2025 - 21 juni 2025;Harian;675660;619355;74323;13513;736469;;2
ZONA;OOLU1375333;20;TK125040000041;23/04/2025;04/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1375333;20;TK125040000041;23/04/2025;04/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;OOLU1375333;20;TK125040000041;23/04/2025;04/07/2025;3;23 juni 2025 - 4 juli 2025;Harian;270264;247742;29729;5405;294588;;3
ZONA;UESU2449004;20;TK125040000041;23/04/2025;05/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;UESU2449004;20;TK125040000041;23/04/2025;05/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;UESU2449004;20;TK125040000041;23/04/2025;05/07/2025;3;23 juni 2025 - 5 juli 2025;Harian;292786;268387;32206;5856;319137;;3
ZONA;TGHU0418003;20;TK125040000041;23/04/2025;07/07/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU0418003;20;TK125040000041;23/04/2025;07/07/2025;2;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU0418003;20;TK125040000041;23/04/2025;07/07/2025;3;23 juni 2025 - 7 juli 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;CAIU3002816;20;TK125040000041;23/04/2025;19/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CAIU3002816;20;TK125040000041;23/04/2025;19/06/2025;2;23 mei 2025 - 19 juni 2025;Harian;630616;578065;69368;12612;687371;;2
ZONA;IPXU2161093;20;TK125040000041;23/04/2025;13/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;IPXU2161093;20;TK125040000041;23/04/2025;13/06/2025;2;23 mei 2025 - 13 juni 2025;Harian;495484;454194;54503;9910;540078;;2
ZONA;WHLU0379929;20;TK125040000041;23/04/2025;13/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;WHLU0379929;20;TK125040000041;23/04/2025;13/06/2025;2;23 mei 2025 - 13 juni 2025;Harian;495484;454194;54503;9910;540078;;2
ZONA;CAIU2728656;20;TK125040000041;23/04/2025;14/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CAIU2728656;20;TK125040000041;23/04/2025;14/06/2025;2;23 mei 2025 - 14 juni 2025;Harian;518006;474839;56981;10360;564627;;2
ZONA;WHLU0274023;20;TK125040000041;23/04/2025;14/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;WHLU0274023;20;TK125040000041;23/04/2025;14/06/2025;2;23 mei 2025 - 14 juni 2025;Harian;518006;474839;56981;10360;564627;;2
ZONA;GESU2832175;20;TK125040000041;23/04/2025;12/06/2025;1;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;GESU2832175;20;TK125040000041;23/04/2025;12/06/2025;2;23 mei 2025 - 12 juni 2025;Harian;472962;433548;52026;9459;515529;;2
ZONA;TGHU3222626;20;TK125040000042;24/04/2025;21/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TGHU3222626;20;TK125040000042;24/04/2025;21/06/2025;2;24 mei 2025 - 21 juni 2025;Harian;653138;598710;71845;13063;711920;;2
ZONA;CRXU3034044;20;TK125040000042;24/04/2025;13/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CRXU3034044;20;TK125040000042;24/04/2025;13/06/2025;2;24 mei 2025 - 13 juni 2025;Harian;472962;433548;52026;9459;515529;;2
ZONA;TEMU2624125;20;TK125040000042;24/04/2025;02/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TEMU2624125;20;TK125040000042;24/04/2025;02/06/2025;2;24 mei 2025 - 2 juni 2025;Harian;225220;206452;24774;4504;245490;;2
ZONA;WHLU2857061;20;TK125040000042;24/04/2025;21/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;WHLU2857061;20;TK125040000042;24/04/2025;21/06/2025;2;24 mei 2025 - 21 juni 2025;Harian;653138;598710;71845;13063;711920;;2
ZONA;INBU3895064;20;TK125040000042;24/04/2025;01/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;INBU3895064;20;TK125040000042;24/04/2025;01/06/2025;2;24 mei 2025 - 1 juni 2025;Harian;202698;185806;22297;4054;220941;;2
ZONA;OOLU1446632;20;TK125040000042;24/04/2025;02/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1446632;20;TK125040000042;24/04/2025;02/06/2025;2;24 mei 2025 - 2 juni 2025;Harian;225220;206452;24774;4504;245490;;2
ZONA;OOLU1278354;20;TK125040000042;24/04/2025;16/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1278354;20;TK125040000042;24/04/2025;16/06/2025;2;24 mei 2025 - 16 juni 2025;Harian;540528;495484;59458;10811;589176;;2
ZONA;TEMU2698998;20;TK125040000042;24/04/2025;18/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TEMU2698998;20;TK125040000042;24/04/2025;18/06/2025;2;24 mei 2025 - 18 juni 2025;Harian;585572;536774;64413;11711;638273;;2
ZONA;WHLU2750453;20;TK125040000042;24/04/2025;15/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;WHLU2750453;20;TK125040000042;24/04/2025;15/06/2025;2;24 mei 2025 - 15 juni 2025;Harian;518006;474839;56981;10360;564627;;2
ZONA;BMOU2470200;20;TK125040000042;24/04/2025;12/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;BMOU2470200;20;TK125040000042;24/04/2025;12/06/2025;2;24 mei 2025 - 12 juni 2025;Harian;450440;412903;49548;9009;490980;;2
ZONA;GESU1048600;20;TK125040000042;24/04/2025;31/05/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;GESU1048600;20;TK125040000042;24/04/2025;31/05/2025;2;24 mei 2025 - 31 mei 2025;Harian;180176;165161;19819;3604;196392;;2
ZONA;TGHU3988946;20;TK125040000042;24/04/2025;07/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TGHU3988946;20;TK125040000042;24/04/2025;07/06/2025;2;24 mei 2025 - 7 juni 2025;Harian;337830;309678;37161;6757;368235;;2
ZONA;TEMU2869724;20;TK125040000042;24/04/2025;03/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TEMU2869724;20;TK125040000042;24/04/2025;03/06/2025;2;24 mei 2025 - 3 juni 2025;Harian;247742;227097;27252;4955;270039;;2
ZONA;GLDU9566155;20;TK125040000042;24/04/2025;01/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;GLDU9566155;20;TK125040000042;24/04/2025;01/06/2025;2;24 mei 2025 - 1 juni 2025;Harian;202698;185806;22297;4054;220941;;2
ZONA;ZONA9900166;20;TK125040000042;24/04/2025;04/07/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA9900166;20;TK125040000042;24/04/2025;04/07/2025;2;24 mei 2025 - 23 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA9900166;20;TK125040000042;24/04/2025;04/07/2025;3;24 juni 2025 - 4 juli 2025;Harian;247742;227097;27252;4955;270039;;3
ZONA;CAIU2857756;20;TK125040000042;24/04/2025;31/05/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CAIU2857756;20;TK125040000042;24/04/2025;31/05/2025;2;24 mei 2025 - 31 mei 2025;Harian;180176;165161;19819;3604;196392;;2
ZONA;TEMU2722517;20;TK125040000042;24/04/2025;21/07/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2722517;20;TK125040000042;24/04/2025;21/07/2025;2;24 mei 2025 - 23 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2722517;20;TK125040000042;24/04/2025;21/07/2025;3;24 juni 2025 - 21 juli 2025;Harian;630616;578065;69368;12612;687371;;3
ZONA;MSKU2016552;20;TK125040000042;24/04/2025;31/05/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;MSKU2016552;20;TK125040000042;24/04/2025;31/05/2025;2;24 mei 2025 - 31 mei 2025;Harian;180176;165161;19819;3604;196392;;2
ZONA;CAIU2427740;20;TK125040000042;24/04/2025;12/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CAIU2427740;20;TK125040000042;24/04/2025;12/06/2025;2;24 mei 2025 - 12 juni 2025;Harian;450440;412903;49548;9009;490980;;2
ZONA;TEMU2775184;20;TK125040000042;24/04/2025;03/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TEMU2775184;20;TK125040000042;24/04/2025;03/06/2025;2;24 mei 2025 - 3 juni 2025;Harian;247742;227097;27252;4955;270039;;2
ZONA;OOLU1731120;20;TK125040000042;24/04/2025;19/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1731120;20;TK125040000042;24/04/2025;19/06/2025;2;24 mei 2025 - 19 juni 2025;Harian;608094;557420;66890;12162;662822;;2
ZONA;TGHU1849896;20;TK125040000042;24/04/2025;31/05/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TGHU1849896;20;TK125040000042;24/04/2025;31/05/2025;2;24 mei 2025 - 31 mei 2025;Harian;180176;165161;19819;3604;196392;;2
ZONA;TGHU3067258;20;TK125040000042;24/04/2025;04/07/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU3067258;20;TK125040000042;24/04/2025;04/07/2025;2;24 mei 2025 - 23 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU3067258;20;TK125040000042;24/04/2025;04/07/2025;3;24 juni 2025 - 4 juli 2025;Harian;247742;227097;27252;4955;270039;;3
ZONA;BMOU2717179;20;TK125040000042;24/04/2025;16/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;BMOU2717179;20;TK125040000042;24/04/2025;16/06/2025;2;24 mei 2025 - 16 juni 2025;Harian;540528;495484;59458;10811;589176;;2
ZONA;CRXU1143128;20;TK125040000042;24/04/2025;01/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CRXU1143128;20;TK125040000042;24/04/2025;01/06/2025;2;24 mei 2025 - 1 juni 2025;Harian;202698;185806;22297;4054;220941;;2
ZONA;TEMU2863449;20;TK125040000042;24/04/2025;12/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TEMU2863449;20;TK125040000042;24/04/2025;12/06/2025;2;24 mei 2025 - 12 juni 2025;Harian;450440;412903;49548;9009;490980;;2
ZONA;CLHU3457672;20;TK125040000042;24/04/2025;17/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CLHU3457672;20;TK125040000042;24/04/2025;17/06/2025;2;24 mei 2025 - 17 juni 2025;Harian;563050;516129;61936;11261;613724;;2
ZONA;CCLU3910480;20;TK125040000042;24/04/2025;31/05/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CCLU3910480;20;TK125040000042;24/04/2025;31/05/2025;2;24 mei 2025 - 31 mei 2025;Harian;180176;165161;19819;3604;196392;;2
ZONA;TGHU0115584;20;TK125040000042;24/04/2025;14/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TGHU0115584;20;TK125040000042;24/04/2025;14/06/2025;2;24 mei 2025 - 14 juni 2025;Harian;495484;454194;54503;9910;540078;;2
ZONA;WHLU0281001;20;TK125040000042;24/04/2025;13/06/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;WHLU0281001;20;TK125040000042;24/04/2025;13/06/2025;2;24 mei 2025 - 13 juni 2025;Harian;472962;433548;52026;9459;515529;;2
ZONA;CRXU3003470;20;TK125040000042;24/04/2025;04/07/2025;1;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CRXU3003470;20;TK125040000042;24/04/2025;04/07/2025;2;24 mei 2025 - 23 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CRXU3003470;20;TK125040000042;24/04/2025;04/07/2025;3;24 juni 2025 - 4 juli 2025;Harian;247742;227097;27252;4955;270039;;3
ZONA;CBHU5531634;20;TK125040000043;25/04/2025;04/06/2025;1;25 april 2025 - 24 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CBHU5531634;20;TK125040000043;25/04/2025;04/06/2025;2;25 mei 2025 - 4 juni 2025;Harian;247742;227097;27252;4955;270039;;2
ZONA;TEMU2869935;20;TK125040000043;25/04/2025;03/06/2025;1;25 april 2025 - 24 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
