Group;Kontainer;Awal;Akhir;Ukuran; Harga ;Periode;Status;Hari; DPP ;Keterangan; QTY Disc ; adjustment ; Pembulatan ; ppn ; pph ; grand_total ;No.InvoiceVendor;Tgl.InvVendor;No.Bank;Tgl.Bank;OK;Approval;x;Group;;;;;;;;x
Z51;WFHU1240962;23 May 25;25 May 25;20; 675.676 ;5;Harian;3; 67.568 ;;; -   ;; 7.432 ; 1.351 ; 73.649 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;WHLU0215910;23 May 25;22 Jun 25;20; 675.676 ;5;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;WHLU0268015;23 May 25;03 Jun 25;20; 675.676 ;5;Harian;12; 270.270 ;;; -   ;; 29.730 ; 5.405 ; 294.595 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;WHLU0300903;23 May 25;21 Jun 25;20; 675.676 ;5;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;WHLU0319684;23 May 25;25 May 25;20; 675.676 ;5;Harian;3; 67.568 ;;; -   ;; 7.432 ; 1.351 ; 73.649 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;WHLU0321315;23 May 25;01 Jun 25;20; 675.676 ;5;Harian;10; 225.225 ;;; -   ;; 24.775 ; 4.505 ; 245.495 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;WHLU0352189;23 May 25;31 May 25;20; 675.676 ;5;Harian;9; 202.703 ;;; -   ;; 22.297 ; 4.054 ; 220.946 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;BMOU2474612;23 Jun 25;02 Jul 25;20; 675.676 ;6;Harian;10; 225.225 ;;; -   ;; 24.775 ; 4.505 ; 245.495 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;BSIU2946381;23 Jun 25;17 Jul 25;20; 675.676 ;6;Harian;25; 563.063 ;;; -   ;; 61.937 ; 11.261 ; 613.739 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;WHLU0215910;23 Jun 25;07 Jul 25;20; 675.676 ;6;Harian;15; 337.838 ;;; -   ;; 37.162 ; 6.757 ; 368.243 ;;;;;OK;;Up;Z51;;;;;;;;
Z25;BMOU2383868;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;BMOU2470200;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;CAIU8171172;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;EMCU6038844;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;GVCU2190099;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;HMCU3062032;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;TGHU1518584;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;TGHU3814501;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;ZONA2207201;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;ZONA2211855;24 Jan 25;23 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26973;18 Feb 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;BMOU2383868;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;BMOU2470200;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;CAIU8171172;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;EMCU6038844;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;GVCU2190099;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;HMCU3062032;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;TGHU1518584;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;TGHU3814501;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;ZONA2207201;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;ZONA2211855;24 Feb 25;23 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28526;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;BMOU2383868;24 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;15; 337.838 ;;; -   ;; 37.162 ; 6.757 ; 368.243 ;;;;;OK;Belum Ditagih;Up;Z25;;;;;;;;
Z25;BMOU2470200;24 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;16; 360.361 ;; 15 ;-337.838 ;; 2.478 ; 450 ; 24.551 ;;;;;OK;Belum Ditagih;Up;Z25;;;;;;;;
Z25;CAIU8171172;24 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;15; 337.838 ;;; -   ;; 37.162 ; 6.757 ; 368.243 ;;;;;OK;Belum Ditagih;Up;Z25;;;;;;;;
Z25;EMCU6038844;24 Mar 25;23 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28527;17 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;GVCU2190099;24 Mar 25;23 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28527;17 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;HMCU3062032;24 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;16; 360.361 ;; 15 ;-337.838 ;; 2.478 ; 450 ; 24.551 ;;;;;OK;Belum Ditagih;Up;Z25;;;;;;;;
Z25;TGHU1518584;24 Mar 25;23 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28527;17 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;TGHU3814501;24 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;16; 360.361 ;; 15 ;-337.838 ;; 2.478 ; 450 ; 24.551 ;;;;;OK;Belum Ditagih;Up;Z25;;;;;;;;
Z25;ZONA2207201;24 Mar 25;23 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28527;17 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;ZONA2211855;24 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;15; 337.838 ;;; -   ;; 37.162 ; 6.757 ; 368.243 ;;;;;OK;Belum Ditagih;Up;Z25;;;;;;;;
Z25;EMCU6038844;24 Apr 25;23 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28528;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;GVCU2190099;24 Apr 25;23 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28528;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;TGHU1518584;24 Apr 25;23 May 25;20; 675.676 ;4;Harian;30; 608.108 ;;; -   ;; 66.892 ; 12.162 ; 662.838 ;ZONA25.06.28528;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;ZONA2207201;24 Apr 25;20 May 25;20; 675.676 ;4;Harian;27; 608.108 ;;; -   ;; 66.892 ; 12.162 ; 662.838 ;ZONA25.06.28528;13 Jun 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;EMCU6038844;24 May 25;23 Jun 25;20; 675.676 ;5;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.09.29992;25 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;GVCU2190099;24 May 25;23 Jun 25;20; 675.676 ;5;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.09.29992;25 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;TGHU1518584;24 May 25;25 May 25;20; 675.676 ;5;Harian;2; 45.045 ;;; -   ;; 4.955 ; 901 ; 49.099 ;;;;;OK;Belum Ditagih;Up;Z25;;;;;;;;
Z25;EMCU6038844;24 Jun 25;21 Jul 25;20; 675.676 ;6;Harian;28; 630.631 ;;; -   ;; 69.369 ; 12.613 ; 687.387 ;ZONA25.09.29993;25 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z25;GVCU2190099;24 Jun 25;09 Jul 25;20; 675.676 ;6;Harian;16; 360.361 ;;; -   ;; 39.640 ; 7.207 ; 392.794 ;ZONA25.09.29993;25 Sep 25;;;OK;06 Oct 25;Up;Z25;;;;;;;;
Z26;ZONA2218192;25 Jan 25;24 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26974;18 Feb 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2938308;25 Jan 25;24 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26974;18 Feb 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA6950241;25 Jan 25;24 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26974;18 Feb 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2218192;25 Feb 25;24 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28515;13 Jun 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2938308;25 Feb 25;24 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28515;13 Jun 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA6950241;25 Feb 25;24 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28515;13 Jun 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2218192;25 Mar 25;24 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28516;13 Jun 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2938308;25 Mar 25;24 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28516;13 Jun 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2218192;25 Apr 25;23 May 25;20; 675.676 ;4;Harian;30; 653.153 ;;; -   ;; 71.847 ; 13.063 ; 711.937 ;ZONA25.06.28517;13 Jun 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2938308;25 Apr 25;23 May 25;20; 675.676 ;4;Harian;29; 653.153 ;;; -   ;; 71.847 ; 13.063 ; 711.937 ;ZONA25.06.28517;13 Jun 25;;;OK;07 Oct 25;Up;Z26;;;;;;;;
Z26;ZONA2218192;25 May 25;25 May 25;20; 675.676 ;5;Harian;1; 22.523 ;;; -   ;; 2.478 ; 450 ; 24.551 ;;;;;OK;;Up;Z26;;;;;;;;
Z24;ECMU1819649;13 Feb 25;12 Mar 25;20; 675.676 ;1;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26998;19 Feb 25;;;OK;07 Oct 25;Up;Z24;;;;;;;;
Z24;OOLU1192163;13 Feb 25;12 Mar 25;20; 675.676 ;1;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26998;19 Feb 25;;;OK;07 Oct 25;Up;Z24;;;;;;;;
Z24;OOLU1585181;13 Feb 25;12 Mar 25;20; 675.676 ;1;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.02.26998;19 Feb 25;;;OK;07 Oct 25;Up;Z24;;;;;;;;
Z24;ECMU1819649;13 Mar 25;12 Apr 25;20; 675.676 ;2;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;OOLU1192163;13 Mar 25;12 Apr 25;20; 675.676 ;2;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;OOLU1585181;13 Mar 25;12 Apr 25;20; 675.676 ;2;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;ECMU1819649;13 Apr 25;12 May 25;20; 675.676 ;3;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;OOLU1192163;13 Apr 25;12 May 25;20; 675.676 ;3;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;OOLU1585181;13 Apr 25;12 May 25;20; 675.676 ;3;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;ECMU1819649;13 May 25;12 Jun 25;20; 675.676 ;4;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;OOLU1192163;13 May 25;12 Jun 25;20; 675.676 ;4;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;OOLU1585181;13 May 25;04 Jun 25;20; 675.676 ;4;Harian;23; 518.018 ;;; -   ;; 56.982 ; 10.360 ; 564.640 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;ECMU1819649;13 Jun 25;09 Jul 25;20; 675.676 ;5;Harian;27; 608.108 ;;; -   ;; 66.892 ; 12.162 ; 662.838 ;;;;;OK;;Up;Z24;;;;;;;;
Z24;OOLU1192163;13 Jun 25;20 Jun 25;20; 675.676 ;5;Harian;8; 180.180 ;;; -   ;; 19.820 ; 3.604 ; 196.396 ;;;;;OK;;Up;Z24;;;;;;;;
Z44;BPLU1210002;20 Feb 25;19 Mar 25;40; 1.261.261 ;1;Bulanan;28; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28154;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;DFSU6225950;20 Feb 25;19 Mar 25;40; 1.261.261 ;1;Bulanan;28; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28154;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;MEDU8269787;20 Feb 25;19 Mar 25;40; 1.261.261 ;1;Bulanan;28; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28154;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;BPLU1210002;20 Mar 25;19 Apr 25;40; 1.261.261 ;2;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28155;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;DFSU6225950;20 Mar 25;19 Apr 25;40; 1.261.261 ;2;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28155;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;MEDU8269787;20 Mar 25;19 Apr 25;40; 1.261.261 ;2;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28155;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;BPLU1210002;20 Apr 25;19 May 25;40; 1.261.261 ;3;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28156;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;DFSU6225950;20 Apr 25;19 May 25;40; 1.261.261 ;3;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28156;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;MEDU8269787;20 Apr 25;19 May 25;40; 1.261.261 ;3;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28156;16 May 25;EBK250600289;26 Jun 25;;;Up;Z44;;;;;;;;
Z44;BPLU1210002;20 May 25;19 Jun 25;40; 1.261.261 ;4;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30037;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;DFSU6225950;20 May 25;19 Jun 25;40; 1.261.261 ;4;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30037;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;MEDU8269787;20 May 25;19 Jun 25;40; 1.261.261 ;4;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30037;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;BPLU1210002;20 Jun 25;19 Jul 25;40; 1.261.261 ;5;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30038;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;DFSU6225950;20 Jun 25;19 Jul 25;40; 1.261.261 ;5;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30038;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;MEDU8269787;20 Jun 25;01 Jul 25;40; 1.261.261 ;5;Harian;12; 504.504 ;;; -   ;; 55.495 ; 10.090 ; 549.909 ;ZONA25.09.30038;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;BPLU1210002;20 Jul 25;19 Aug 25;40; 1.261.261 ;6;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30039;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;DFSU6225950;20 Jul 25;25 Jul 25;40; 1.261.261 ;6;Harian;6; 252.252 ;;; -   ;; 27.748 ; 5.045 ; 274.955 ;ZONA25.09.30039;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;BPLU1210002;20 Aug 25;19 Sep 25;40; 1.261.261 ;7;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30040;29 Sep 25;;;;07 Oct 25;Up;Z44;;;;;;;;
Z44;BPLU1210002;20 Sep 25;24 Sep 25;40; 1.261.261 ;8;Harian;5; 210.210 ;Belum Dikembalikan;; -   ;; 23.123 ; 4.204 ; 229.129 ;;;;;;;Up;Z44;;;;;;;;
Z45;KKFU7120388;21 Feb 25;20 Mar 25;40; 1.261.261 ;1;Bulanan;28; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28157;16 May 25;EBK250600289;26 Jun 25;;;Up;Z45;;;;;;;;
Z45;KKFU7120388;21 Mar 25;20 Apr 25;40; 1.261.261 ;2;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28158;16 May 25;EBK250600289;26 Jun 25;;;Up;Z45;;;;;;;;
Z45;KKFU7120388;21 Apr 25;20 May 25;40; 1.261.261 ;3;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28159;16 May 25;EBK250600289;26 Jun 25;;;Up;Z45;;;;;;;;
Z45;KKFU7120388;21 May 25;20 Jun 25;40; 1.261.261 ;4;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30041;29 Sep 25;;;;07 Oct 25;Up;Z45;;;;;;;;
Z45;KKFU7120388;21 Jun 25;20 Jul 25;40; 1.261.261 ;5;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30042;29 Sep 25;;;;07 Oct 25;Up;Z45;;;;;;;;
Z45;KKFU7120388;21 Jul 25;25 Jul 25;40; 1.261.261 ;6;Harian;5; 210.210 ;;; -   ;; 23.123 ; 4.204 ; 229.129 ;ZONA25.09.30043;29 Sep 25;;;;07 Oct 25;Up;Z45;;;;;;;;
Z46;PKEU5033970;22 Feb 25;21 Mar 25;40; 1.261.261 ;1;Bulanan;28; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28160;16 May 25;EBK250600289;26 Jun 25;;;Up;Z46;;;;;;;;
Z46;PKEU5033970;22 Mar 25;21 Apr 25;40; 1.261.261 ;2;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28161;16 May 25;EBK250600289;26 Jun 25;;;Up;Z46;;;;;;;;
Z46;PKEU5033970;22 Apr 25;21 May 25;40; 1.261.261 ;3;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28162;16 May 25;EBK250600289;26 Jun 25;;;Up;Z46;;;;;;;;
Z46;PKEU5033970;22 May 25;20 Jun 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30044;29 Sep 25;;;;07 Oct 25;Up;Z46;;;;;;;;
Z47;GESU5508370;24 Feb 25;23 Mar 25;40; 1.261.261 ;1;Bulanan;28; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28163;16 May 25;EBK250600289;26 Jun 25;;;Up;Z47;;;;;;;;
Z47;MSCU9903797;24 Feb 25;23 Mar 25;40; 1.261.261 ;1;Bulanan;28; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28163;16 May 25;EBK250600289;26 Jun 25;;;Up;Z47;;;;;;;;
Z47;GESU5508370;24 Mar 25;23 Apr 25;40; 1.261.261 ;2;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28164;16 May 25;EBK250600289;26 Jun 25;;;Up;Z47;;;;;;;;
Z47;MSCU9903797;24 Mar 25;23 Apr 25;40; 1.261.261 ;2;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28164;16 May 25;EBK250600289;26 Jun 25;;;Up;Z47;;;;;;;;
Z47;GESU5508370;24 Apr 25;23 May 25;40; 1.261.261 ;3;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28165;16 May 25;EBK250600289;26 Jun 25;;;Up;Z47;;;;;;;;
Z47;MSCU9903797;24 Apr 25;23 May 25;40; 1.261.261 ;3;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28165;16 May 25;EBK250600289;26 Jun 25;;;Up;Z47;;;;;;;;
Z47;GESU5508370;24 May 25;23 Jun 25;40; 1.261.261 ;4;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30045;29 Sep 25;;;;07 Oct 25;Up;Z47;;;;;;;;
Z47;MSCU9903797;24 May 25;23 Jun 25;40; 1.261.261 ;4;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30045;29 Sep 25;;;;07 Oct 25;Up;Z47;;;;;;;;
