"vendor";"nomor_kontainer";"size";"group";"tanggal_awal";"tanggal_akhir";"periode";"masa";"tarif";"dpp";"dpp_nilai_lain";"ppn";"pph";"grand_total";"status";"computed_periode"
"ZONA";"KDCU2171162";"20";"Z033";"2025-03-21";"2025-06-07";"1";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"KDCU2171162";"20";"Z033";"2025-03-21";"2025-06-07";"2";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"KDCU2171162";"20";"Z033";"2025-03-21";"2025-06-07";"3";"21 mei 2025 - 7 juni 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GLDU7620051";"40";"Z033";"2025-03-21";"2025-07-26";"1";"21 maret 2025 - 20 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GLDU7620051";"40";"Z033";"2025-03-21";"2025-07-26";"2";"21 april 2025 - 20 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GLDU7620051";"40";"Z033";"2025-03-21";"2025-07-26";"3";"21 mei 2025 - 20 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GLDU7620051";"40";"Z033";"2025-03-21";"2025-07-26";"4";"21 juni 2025 - 20 juli 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GLDU7620051";"40";"Z033";"2025-03-21";"2025-07-26";"5";"21 juli 2025 - 26 juli 2025";"Harian";"252252.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"XINU1088532";"20";"Z034";"2025-04-21";"2025-06-19";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"XINU1088532";"20";"Z034";"2025-04-21";"2025-06-19";"2";"21 mei 2025 - 19 juni 2025";"Harian";"675660.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2108730";"20";"Z034";"2025-04-21";"2025-06-12";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2108730";"20";"Z034";"2025-04-21";"2025-06-12";"2";"21 mei 2025 - 12 juni 2025";"Harian";"518006.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"SEGU2878170";"20";"Z034";"2025-04-21";"2025-06-12";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"SEGU2878170";"20";"Z034";"2025-04-21";"2025-06-12";"2";"21 mei 2025 - 12 juni 2025";"Harian";"518006.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CRXU2132025";"20";"Z034";"2025-04-21";"2025-07-21";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"CRXU2132025";"20";"Z034";"2025-04-21";"2025-07-21";"2";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"CRXU2132025";"20";"Z034";"2025-04-21";"2025-07-21";"3";"21 juni 2025 - 20 juli 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"CRXU2132025";"20";"Z034";"2025-04-21";"2025-07-21";"4";"21 juli 2025 - 21 juli 2025";"Harian";"22522.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"GESU1145322";"20";"Z034";"2025-04-21";"2025-06-02";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU1145322";"20";"Z034";"2025-04-21";"2025-06-02";"2";"21 mei 2025 - 2 juni 2025";"Harian";"292786.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU0636290";"20";"Z034";"2025-04-21";"2025-07-01";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU0636290";"20";"Z034";"2025-04-21";"2025-07-01";"2";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU0636290";"20";"Z034";"2025-04-21";"2025-07-01";"3";"21 juni 2025 - 1 juli 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1436704";"20";"Z034";"2025-04-21";"2025-07-16";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1436704";"20";"Z034";"2025-04-21";"2025-07-16";"2";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1436704";"20";"Z034";"2025-04-21";"2025-07-16";"3";"21 juni 2025 - 16 juli 2025";"Harian";"585572.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"HMCU3062032";"20";"Z034";"2025-04-21";"2025-07-04";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"HMCU3062032";"20";"Z034";"2025-04-21";"2025-07-04";"2";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"HMCU3062032";"20";"Z034";"2025-04-21";"2025-07-04";"3";"21 juni 2025 - 4 juli 2025";"Harian";"315308.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"AMFU3170513";"20";"Z034";"2025-04-21";"2025-06-19";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"AMFU3170513";"20";"Z034";"2025-04-21";"2025-06-19";"2";"21 mei 2025 - 19 juni 2025";"Harian";"675660.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CSLU1034060";"20";"Z034";"2025-04-21";"2025-07-17";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CSLU1034060";"20";"Z034";"2025-04-21";"2025-07-17";"2";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CSLU1034060";"20";"Z034";"2025-04-21";"2025-07-17";"3";"21 juni 2025 - 17 juli 2025";"Harian";"608094.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"APZU3907870";"20";"Z034";"2025-04-21";"2025-06-01";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"APZU3907870";"20";"Z034";"2025-04-21";"2025-06-01";"2";"21 mei 2025 - 1 juni 2025";"Harian";"270264.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0343593";"20";"Z034";"2025-04-21";"2025-05-31";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0343593";"20";"Z034";"2025-04-21";"2025-05-31";"2";"21 mei 2025 - 31 mei 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1340682";"20";"Z034";"2025-04-21";"2025-05-31";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1340682";"20";"Z034";"2025-04-21";"2025-05-31";"2";"21 mei 2025 - 31 mei 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0322899";"20";"Z034";"2025-04-21";"2025-06-21";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0322899";"20";"Z034";"2025-04-21";"2025-06-21";"2";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0322899";"20";"Z034";"2025-04-21";"2025-06-21";"3";"21 juni 2025 - 21 juni 2025";"Harian";"22522.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"EMCU6009872";"20";"Z035";"2025-04-22";"2025-06-12";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"EMCU6009872";"20";"Z035";"2025-04-22";"2025-06-12";"2";"22 mei 2025 - 12 juni 2025";"Harian";"495484.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1408611";"20";"Z035";"2025-04-22";"2025-06-14";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1408611";"20";"Z035";"2025-04-22";"2025-06-14";"2";"22 mei 2025 - 14 juni 2025";"Harian";"540528.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1711021";"20";"Z035";"2025-04-22";"2025-07-09";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1711021";"20";"Z035";"2025-04-22";"2025-07-09";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1711021";"20";"Z035";"2025-04-22";"2025-07-09";"3";"22 juni 2025 - 9 juli 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1629952";"20";"Z035";"2025-04-22";"2025-06-13";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1629952";"20";"Z035";"2025-04-22";"2025-06-13";"2";"22 mei 2025 - 13 juni 2025";"Harian";"518006.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1163740";"20";"Z035";"2025-04-22";"2025-07-07";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1163740";"20";"Z035";"2025-04-22";"2025-07-07";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1163740";"20";"Z035";"2025-04-22";"2025-07-07";"3";"22 juni 2025 - 7 juli 2025";"Harian";"360352.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"IPXU3338970";"20";"Z035";"2025-04-22";"2025-06-01";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"IPXU3338970";"20";"Z035";"2025-04-22";"2025-06-01";"2";"22 mei 2025 - 1 juni 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU3688928";"20";"Z035";"2025-04-22";"2025-06-21";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU3688928";"20";"Z035";"2025-04-22";"2025-06-21";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1612414";"20";"Z035";"2025-04-22";"2025-07-05";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1612414";"20";"Z035";"2025-04-22";"2025-07-05";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1612414";"20";"Z035";"2025-04-22";"2025-07-05";"3";"22 juni 2025 - 5 juli 2025";"Harian";"315308.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1489022";"20";"Z035";"2025-04-22";"2025-06-17";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1489022";"20";"Z035";"2025-04-22";"2025-06-17";"2";"22 mei 2025 - 17 juni 2025";"Harian";"608094.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"SEGU1414719";"20";"Z035";"2025-04-22";"2025-07-04";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"SEGU1414719";"20";"Z035";"2025-04-22";"2025-07-04";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"SEGU1414719";"20";"Z035";"2025-04-22";"2025-07-04";"3";"22 juni 2025 - 4 juli 2025";"Harian";"292786.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"EISU3954039";"20";"Z034";"2025-04-21";"2025-07-21";"1";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"EISU3954039";"20";"Z034";"2025-04-21";"2025-07-21";"2";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"EISU3954039";"20";"Z034";"2025-04-21";"2025-07-21";"3";"21 juni 2025 - 20 juli 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"EISU3954039";"20";"Z034";"2025-04-21";"2025-07-21";"4";"21 juli 2025 - 21 juli 2025";"Harian";"22522.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"TGHU3117301";"20";"Z035";"2025-04-22";"2025-09-07";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU3117301";"20";"Z035";"2025-04-22";"2025-09-07";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU3117301";"20";"Z035";"2025-04-22";"2025-09-07";"3";"22 juni 2025 - 21 juli 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU3117301";"20";"Z035";"2025-04-22";"2025-09-07";"4";"22 juli 2025 - 21 agustus 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU3117301";"20";"Z035";"2025-04-22";"2025-09-07";"5";"22 agustus 2025 - 7 september 2025";"Harian";"382874.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"EISU3999218";"20";"Z035";"2025-04-22";"2025-05-31";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"EISU3999218";"20";"Z035";"2025-04-22";"2025-05-31";"2";"22 mei 2025 - 31 mei 2025";"Harian";"225220.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"XINU1520013";"20";"Z035";"2025-04-22";"2025-05-31";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"XINU1520013";"20";"Z035";"2025-04-22";"2025-05-31";"2";"22 mei 2025 - 31 mei 2025";"Harian";"225220.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GLDU9708500";"20";"Z035";"2025-04-22";"2025-05-31";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GLDU9708500";"20";"Z035";"2025-04-22";"2025-05-31";"2";"22 mei 2025 - 31 mei 2025";"Harian";"225220.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CAIU2744385";"20";"Z035";"2025-04-22";"2025-06-16";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CAIU2744385";"20";"Z035";"2025-04-22";"2025-06-16";"2";"22 mei 2025 - 16 juni 2025";"Harian";"585572.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1576493";"20";"Z035";"2025-04-22";"2025-06-17";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1576493";"20";"Z035";"2025-04-22";"2025-06-17";"2";"22 mei 2025 - 17 juni 2025";"Harian";"608094.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TAHU9033273";"20";"Z035";"2025-04-22";"2025-07-01";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TAHU9033273";"20";"Z035";"2025-04-22";"2025-07-01";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TAHU9033273";"20";"Z035";"2025-04-22";"2025-07-01";"3";"22 juni 2025 - 1 juli 2025";"Harian";"225220.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2733511";"20";"Z035";"2025-04-22";"2025-07-05";"1";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2733511";"20";"Z035";"2025-04-22";"2025-07-05";"2";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2733511";"20";"Z035";"2025-04-22";"2025-07-05";"3";"22 juni 2025 - 5 juli 2025";"Harian";"315308.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU5086018";"20";"Z036";"2025-04-23";"2025-06-04";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU5086018";"20";"Z036";"2025-04-23";"2025-06-04";"2";"23 mei 2025 - 4 juni 2025";"Harian";"292786.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TRLU8986930";"20";"Z036";"2025-04-23";"2025-05-30";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TRLU8986930";"20";"Z036";"2025-04-23";"2025-05-30";"2";"23 mei 2025 - 30 mei 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0273177";"20";"Z036";"2025-04-23";"2025-07-09";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0273177";"20";"Z036";"2025-04-23";"2025-07-09";"2";"23 mei 2025 - 22 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0273177";"20";"Z036";"2025-04-23";"2025-07-09";"3";"23 juni 2025 - 9 juli 2025";"Harian";"382874.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0249308";"20";"Z036";"2025-04-23";"2025-06-21";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0249308";"20";"Z036";"2025-04-23";"2025-06-21";"2";"23 mei 2025 - 21 juni 2025";"Harian";"675660.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU0387181";"20";"Z036";"2025-04-23";"2025-06-18";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU0387181";"20";"Z036";"2025-04-23";"2025-06-18";"2";"23 mei 2025 - 18 juni 2025";"Harian";"608094.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"HCIU2104496";"20";"Z036";"2025-04-23";"2025-06-13";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"HCIU2104496";"20";"Z036";"2025-04-23";"2025-06-13";"2";"23 mei 2025 - 13 juni 2025";"Harian";"495484.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU1415053";"20";"Z036";"2025-04-23";"2025-05-31";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU1415053";"20";"Z036";"2025-04-23";"2025-05-31";"2";"23 mei 2025 - 31 mei 2025";"Harian";"202698.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU1426103";"20";"Z036";"2025-04-23";"2025-05-31";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU1426103";"20";"Z036";"2025-04-23";"2025-05-31";"2";"23 mei 2025 - 31 mei 2025";"Harian";"202698.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU3827108";"20";"Z036";"2025-04-23";"2025-06-17";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU3827108";"20";"Z036";"2025-04-23";"2025-06-17";"2";"23 mei 2025 - 17 juni 2025";"Harian";"585572.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"EMCU6006826";"20";"Z036";"2025-04-23";"2025-06-13";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"EMCU6006826";"20";"Z036";"2025-04-23";"2025-06-13";"2";"23 mei 2025 - 13 juni 2025";"Harian";"495484.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"SEGU1410375";"20";"Z036";"2025-04-23";"2025-06-19";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"SEGU1410375";"20";"Z036";"2025-04-23";"2025-06-19";"2";"23 mei 2025 - 19 juni 2025";"Harian";"630616.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CLHU3602235";"20";"Z036";"2025-04-23";"2025-07-16";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3602235";"20";"Z036";"2025-04-23";"2025-07-16";"2";"23 mei 2025 - 22 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3602235";"20";"Z036";"2025-04-23";"2025-07-16";"3";"23 juni 2025 - 16 juli 2025";"Harian";"540528.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1539437";"20";"Z036";"2025-04-23";"2025-07-04";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1539437";"20";"Z036";"2025-04-23";"2025-07-04";"2";"23 mei 2025 - 22 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1539437";"20";"Z036";"2025-04-23";"2025-07-04";"3";"23 juni 2025 - 4 juli 2025";"Harian";"270264.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1412308";"20";"Z036";"2025-04-23";"2025-06-20";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1412308";"20";"Z036";"2025-04-23";"2025-06-20";"2";"23 mei 2025 - 20 juni 2025";"Harian";"653138.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1694351";"20";"Z036";"2025-04-23";"2025-06-21";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1694351";"20";"Z036";"2025-04-23";"2025-06-21";"2";"23 mei 2025 - 21 juni 2025";"Harian";"675660.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0201602";"20";"Z036";"2025-04-23";"2025-07-20";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0201602";"20";"Z036";"2025-04-23";"2025-07-20";"2";"23 mei 2025 - 22 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0201602";"20";"Z036";"2025-04-23";"2025-07-20";"3";"23 juni 2025 - 20 juli 2025";"Harian";"630616.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1285742";"20";"Z036";"2025-04-23";"2025-06-19";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CXDU1285742";"20";"Z036";"2025-04-23";"2025-06-19";"2";"23 mei 2025 - 19 juni 2025";"Harian";"630616.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CLHU3586854";"20";"Z036";"2025-04-23";"2025-07-17";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3586854";"20";"Z036";"2025-04-23";"2025-07-17";"2";"23 mei 2025 - 22 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3586854";"20";"Z036";"2025-04-23";"2025-07-17";"3";"23 juni 2025 - 17 juli 2025";"Harian";"563050.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CRXU1091493";"20";"Z036";"2025-04-23";"2025-06-17";"1";"23 april 2025 - 22 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
